"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"stubborn_sweep"
"03/22/2026 11:01:42:953 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","9","0","9"
"[run number]","epsilon","Q","max-ticks","use-stubborn?","stability-window","F","alpha","stubborn-fraction","grid-size","[step]","interaction-rate","number-of-regions","unique-cultures","active-links","event-count","interaction-count"
"111","0.002","10","35000000","true","10","5","0","0.4","5","5","0.069362","9","8","15","500000","34681"
"112","0.002","10","35000000","true","10","5","0","0.4","5","2","0.03417","14","14","15","200000","6834"
"110","0.002","10","35000000","true","10","5","0","0.4","5","11","0.05055909090909091","14","14","19","1100000","55615"
"111","0.002","10","35000000","true","10","5","0","0.4","5","6","0.06875166666666667","12","10","24","600000","41251"
"112","0.002","10","35000000","true","10","5","0","0.4","5","3","0.03609","15","15","19","300000","10827"
"110","0.002","10","35000000","true","10","5","0","0.4","5","12","0.0513825","13","13","16","1200000","61659"
"113","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","17","0","0"
"111","0.002","10","35000000","true","10","5","0","0.4","5","7","0.06537","4","4","2","700000","45759"
"112","0.002","10","35000000","true","10","5","0","0.4","5","4","0.035035","14","13","15","400000","14014"
"113","0.002","10","35000000","true","10","5","0","0.4","5","1","0.01728","18","18","13","100000","1728"
"111","0.002","10","35000000","true","10","5","0","0.4","5","8","0.05879875","7","7","10","800000","47039"
"112","0.002","10","35000000","true","10","5","0","0.4","5","5","0.03564","13","13","12","500000","17820"
"113","0.002","10","35000000","true","10","5","0","0.4","5","2","0.017625","17","17","11","200000","3525"
"112","0.002","10","35000000","true","10","5","0","0.4","5","6","0.035005","12","12","13","600000","21003"
"111","0.002","10","35000000","true","10","5","0","0.4","5","9","0.05793444444444444","7","7","11","900000","52141"
"113","0.002","10","35000000","true","10","5","0","0.4","5","3","0.01724","17","17","11","300000","5172"
"113","0.002","10","35000000","true","10","5","0","0.4","5","4","0.01698","17","17","11","400000","6792"
"112","0.002","10","35000000","true","10","5","0","0.4","5","7","0.03373857142857143","10","10","7","700000","23617"
"111","0.002","10","35000000","true","10","5","0","0.4","5","10","0.056846","11","10","23","1000000","56846"
"113","0.002","10","35000000","true","10","5","0","0.4","5","5","0.017034","16","16","9","500000","8517"
"112","0.002","10","35000000","true","10","5","0","0.4","5","8","0.03351125","12","12","10","800000","26809"
"111","0.002","10","35000000","true","10","5","0","0.4","5","11","0.05754909090909091","12","11","20","1100000","63304"
"113","0.002","10","35000000","true","10","5","0","0.4","5","6","0.017366666666666666","16","16","9","600000","10420"
"112","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03352555555555556","11","11","9","900000","30173"
"113","0.002","10","35000000","true","10","5","0","0.4","5","7","0.017004285714285715","16","16","9","700000","11903"
"111","0.002","10","35000000","true","10","5","0","0.4","5","12","0.05938","4","4","3","1200000","71256"
"112","0.002","10","35000000","true","10","5","0","0.4","5","10","0.033318","13","13","12","1000000","33318"
"113","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0167225","17","17","11","800000","13378"
"112","0.002","10","35000000","true","10","5","0","0.4","5","11","0.033155454545454544","11","11","9","1100000","36471"
"113","0.002","10","35000000","true","10","5","0","0.4","5","9","0.01672","16","16","9","900000","15048"
"111","0.002","10","35000000","true","10","5","0","0.4","5","13","0.05898538461538461","4","4","2","1300000","76681"
"113","0.002","10","35000000","true","10","5","0","0.4","5","10","0.016507","19","19","14","1000000","16507"
"112","0.002","10","35000000","true","10","5","0","0.4","5","12","0.03322166666666666","13","12","12","1200000","39866"
"111","0.002","10","35000000","true","10","5","0","0.4","5","14","0.057233571428571425","13","11","26","1400000","80127"
"113","0.002","10","35000000","true","10","5","0","0.4","5","11","0.016324545454545456","17","17","11","1100000","17957"
"112","0.002","10","35000000","true","10","5","0","0.4","5","13","0.03358","13","13","16","1300000","43654"
"114","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","14","0","0"
"111","0.002","10","35000000","true","10","5","0","0.4","5","15","0.05707533333333333","9","7","19","1500000","85613"
"113","0.002","10","35000000","true","10","5","0","0.4","5","12","0.016316666666666667","17","17","11","1200000","19580"
"115","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","16","0","0"
"114","0.002","10","35000000","true","10","5","0","0.4","5","1","0.02901","19","18","17","100000","2901"
"115","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03699","12","12","10","100000","3699"
"111","0.002","10","35000000","true","10","5","0","0.4","5","16","0.057764375","7","7","11","1600000","92423"
"114","0.002","10","35000000","true","10","5","0","0.4","5","2","0.031735","19","19","17","200000","6347"
"115","0.002","10","35000000","true","10","5","0","0.4","5","2","0.03757","13","12","16","200000","7514"
"111","0.002","10","35000000","true","10","5","0","0.4","5","17","0.05753058823529412","8","7","15","1700000","97802"
"114","0.002","10","35000000","true","10","5","0","0.4","5","3","0.033523333333333336","17","17","14","300000","10057"
"115","0.002","10","35000000","true","10","5","0","0.4","5","3","0.03786333333333333","13","13","12","300000","11359"
"114","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0334075","20","20","20","400000","13363"
"111","0.002","10","35000000","true","10","5","0","0.4","5","18","0.05827277777777778","10","10","21","1800000","104891"
"115","0.002","10","35000000","true","10","5","0","0.4","5","4","0.03687","10","10","10","400000","14748"
"114","0.002","10","35000000","true","10","5","0","0.4","5","5","0.033286","20","19","19","500000","16643"
"111","0.002","10","35000000","true","10","5","0","0.4","5","19","0.059096315789473684","11","10","21","1900000","112283"
"116","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","12","0","0"
"115","0.002","10","35000000","true","10","5","0","0.4","5","5","0.037588","11","11","13","500000","18794"
"114","0.002","10","35000000","true","10","5","0","0.4","5","6","0.03389333333333333","15","15","13","600000","20336"
"116","0.002","10","35000000","true","10","5","0","0.4","5","1","0.00988","12","12","3","100000","988"
"115","0.002","10","35000000","true","10","5","0","0.4","5","6","0.03733","10","10","11","600000","22398"
"114","0.002","10","35000000","true","10","5","0","0.4","5","7","0.033601428571428574","17","17","16","700000","23521"
"116","0.002","10","35000000","true","10","5","0","0.4","5","2","0.01469","17","17","14","200000","2938"
"115","0.002","10","35000000","true","10","5","0","0.4","5","7","0.03724","13","13","15","700000","26068"
"114","0.002","10","35000000","true","10","5","0","0.4","5","8","0.03317125","16","16","14","800000","26537"
"116","0.002","10","35000000","true","10","5","0","0.4","5","3","0.01607","13","13","8","300000","4821"
"115","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0374875","19","18","24","800000","29990"
"114","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03327666666666667","18","18","17","900000","29949"
"116","0.002","10","35000000","true","10","5","0","0.4","5","4","0.018575","12","12","7","400000","7430"
"114","0.002","10","35000000","true","10","5","0","0.4","5","10","0.033172","15","15","12","1000000","33172"
"115","0.002","10","35000000","true","10","5","0","0.4","5","9","0.03777333333333333","13","13","14","900000","33996"
"116","0.002","10","35000000","true","10","5","0","0.4","5","5","0.01849","12","12","5","500000","9245"
"114","0.002","10","35000000","true","10","5","0","0.4","5","11","0.03345181818181818","17","17","17","1100000","36797"
"116","0.002","10","35000000","true","10","5","0","0.4","5","6","0.019281666666666666","11","11","4","600000","11569"
"115","0.002","10","35000000","true","10","5","0","0.4","5","10","0.037394","13","13","14","1000000","37394"
"116","0.002","10","35000000","true","10","5","0","0.4","5","7","0.020287142857142858","13","13","8","700000","14201"
"114","0.002","10","35000000","true","10","5","0","0.4","5","12","0.033685","16","15","13","1200000","40422"
"115","0.002","10","35000000","true","10","5","0","0.4","5","11","0.037274545454545456","12","12","14","1100000","41002"
"114","0.002","10","35000000","true","10","5","0","0.4","5","13","0.03418769230769231","16","16","14","1300000","44444"
"116","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0214375","18","16","15","800000","17150"
"117","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","19","0","0"
"115","0.002","10","35000000","true","10","5","0","0.4","5","12","0.037124166666666666","12","12","13","1200000","44549"
"118","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","14","0","0"
"117","0.002","10","35000000","true","10","5","0","0.4","5","1","0.01215","11","11","3","100000","1215"
"116","0.002","10","35000000","true","10","5","0","0.4","5","9","0.023483333333333332","15","15","11","900000","21135"
"118","0.002","10","35000000","true","10","5","0","0.4","5","1","0.02714","13","13","10","100000","2714"
"117","0.002","10","35000000","true","10","5","0","0.4","5","2","0.01044","11","11","3","200000","2088"
"118","0.002","10","35000000","true","10","5","0","0.4","5","2","0.0248","11","11","6","200000","4960"
"116","0.002","10","35000000","true","10","5","0","0.4","5","10","0.024466","13","13","8","1000000","24466"
"117","0.002","10","35000000","true","10","5","0","0.4","5","3","0.011476666666666666","12","12","5","300000","3443"
"116","0.002","10","35000000","true","10","5","0","0.4","5","11","0.02496","12","12","6","1100000","27456"
"118","0.002","10","35000000","true","10","5","0","0.4","5","3","0.02969","11","11","7","300000","8907"
"117","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0113225","11","11","3","400000","4529"
"116","0.002","10","35000000","true","10","5","0","0.4","5","12","0.0256725","15","15","13","1200000","30807"
"118","0.002","10","35000000","true","10","5","0","0.4","5","4","0.0304875","13","12","9","400000","12195"
"117","0.002","10","35000000","true","10","5","0","0.4","5","5","0.011606","12","12","4","500000","5803"
"118","0.002","10","35000000","true","10","5","0","0.4","5","5","0.029234","13","13","11","500000","14617"
"116","0.002","10","35000000","true","10","5","0","0.4","5","13","0.02698923076923077","12","12","10","1300000","35086"
"117","0.002","10","35000000","true","10","5","0","0.4","5","6","0.011603333333333334","11","11","4","600000","6962"
"116","0.002","10","35000000","true","10","5","0","0.4","5","14","0.026747142857142858","12","12","6","1400000","37446"
"118","0.002","10","35000000","true","10","5","0","0.4","5","6","0.029633333333333334","14","14","12","600000","17780"
"117","0.002","10","35000000","true","10","5","0","0.4","5","7","0.011375714285714286","11","11","3","700000","7963"
"116","0.002","10","35000000","true","10","5","0","0.4","5","15","0.026554","13","12","10","1500000","39831"
"118","0.002","10","35000000","true","10","5","0","0.4","5","7","0.029964285714285714","13","13","11","700000","20975"
"117","0.002","10","35000000","true","10","5","0","0.4","5","8","0.0110825","11","11","3","800000","8866"
"116","0.002","10","35000000","true","10","5","0","0.4","5","16","0.026385625","13","13","8","1600000","42217"
"118","0.002","10","35000000","true","10","5","0","0.4","5","8","0.03001125","12","12","7","800000","24009"
"117","0.002","10","35000000","true","10","5","0","0.4","5","9","0.011113333333333333","13","13","7","900000","10002"
"116","0.002","10","35000000","true","10","5","0","0.4","5","17","0.026218235294117646","13","13","8","1700000","44571"
"117","0.002","10","35000000","true","10","5","0","0.4","5","10","0.011142","12","12","5","1000000","11142"
"118","0.002","10","35000000","true","10","5","0","0.4","5","9","0.0296","19","19","19","900000","26640"
"116","0.002","10","35000000","true","10","5","0","0.4","5","18","0.026018333333333334","14","14","10","1800000","46833"
"117","0.002","10","35000000","true","10","5","0","0.4","5","11","0.011205454545454546","14","14","9","1100000","12326"
"118","0.002","10","35000000","true","10","5","0","0.4","5","10","0.029812","11","11","6","1000000","29812"
"116","0.002","10","35000000","true","10","5","0","0.4","5","19","0.025999473684210527","13","13","8","1900000","49399"
"117","0.002","10","35000000","true","10","5","0","0.4","5","12","0.011083333333333334","13","13","6","1200000","13300"
"119","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","19","0","0"
"118","0.002","10","35000000","true","10","5","0","0.4","5","11","0.029576363636363637","14","13","12","1100000","32534"
"116","0.002","10","35000000","true","10","5","0","0.4","5","20","0.0258755","11","11","5","2000000","51751"
"120","0.002","10","35000000","true","10","5","0","0.4","5","0","0","25","25","19","0","0"
"118","0.002","10","35000000","true","10","5","0","0.4","5","12","0.029465833333333333","11","11","6","1200000","35359"
"119","0.002","10","35000000","true","10","5","0","0.4","5","1","0.03618","13","13","12","100000","3618"
"120","0.002","10","35000000","true","10","5","0","0.4","5","1","0.02019","13","13","4","100000","2019"
"118","0.002","10","35000000","true","10","5","0","0.4","5","13","0.029371538461538463","13","13","11","1300000","38183"
"119","0.002","10","35000000","true","10","5","0","0.4","5","2","0.038325","17","16","16","200000","7665"
"120","0.002","10","35000000","true","10","5","0","0.4","5","2","0.01975","13","13","6","200000","3950"
"118","0.002","10","35000000","true","10","5","0","0.4","5","14","0.029254285714285715","15","14","11","1400000","40956"
"119","0.002","10","35000000","true","10","5","0","0.4","5","3","0.037913333333333334","17","17","16","300000","11374"
"120","0.002","10","35000000","true","10","5","0","0.4","5","3","0.01984","15","14","8","300000","5952"
"119","0.002","10","35000000","true","10","5","0","0.4","5","4","0.038385","13","13","11","400000","15354"
